date,hour,Load_kWh,PV_kWh,P1 (PV_GR),P2 (PV_LD),P3 (GR_LD),P4 (PV_BAT),P5 (BAT_LD),P6 (FC_BAT),P7 (BAT_EL),P8 (EL_FT),P9 (FT_FC),P10 (FC_WT),P11 (WT_EL)
25/10/2017,10,0.36,0.801099,0.15335325,0.36,2.66E-14,0.383383125,0,2.81E-14,0,0,4.22E-07,0,4.40E-07
25/10/2017,11,0.91,1.327139,0.168804313,0.891077808,0.018922192,0.422010782,0,7.52E-14,0,0,6.40E-07,0,8.15E-07
25/10/2017,12,0.45,2.298203,0.598078955,0.45,3.54E-15,1.495197388,0,4.40E-15,0,0,0.136267371,0,0.081760423
25/10/2017,13,0.34,2.175895,0.591283614,0.34,3.87E-22,1.478209035,0,8.20E-22,0,0,0.127185352,0,0.076311211
25/10/2017,14,0.43,1.919325,0.492533036,0.43,2.47E-15,1.231332589,0,3.98E-15,0,0,1.94E-07,0,2.36E-07
25/10/2017,15,0.33,1.716332,0.456213857,0.33,4.02E-15,1.140534643,0,6.70E-15,0,0,5.38E-07,0,4.46E-07
25/10/2017,16,0.26,0.866073,0.203166321,0.26,2.11E-14,0.507915804,0,3.07E-14,0,0,5.32E-07,0,5.27E-07
25/10/2017,17,0.2,0.45482,0.088335,0.2,2.65E-14,0.2208375,0,2.88E-14,0,0,2.54E-07,0,2.64E-07
25/10/2017,18,0.18,0.07875,0.013206522,0.07875,0.068233696,0,0.033016304,0,5.62E-13,9.64E-07,0,7.48E-07,0
25/10/2017,19,0.21,0,0.027391304,0,0.141521739,0,0.068478261,0,3.88E-13,1.11E-06,0,8.60E-07,0
25/10/2017,20,0.51,0,0.066521739,0,0.343695652,0,0.166304348,0,9.48E-14,8.79E-07,0,6.87E-07,0
25/10/2017,21,0.59,0,0.076956522,0,0.397608696,0,0.192391304,0,8.91E-14,8.65E-07,0,6.80E-07,0
25/10/2017,22,0.47,0,0.061304348,0,0.31673913,0,0.15326087,0,1.52E-13,1.03E-06,0,7.99E-07,0
25/10/2017,23,1.12,0,0.146086957,0,0.754782609,0,0.365217391,0,7.40E-14,1.12E-06,0,8.62E-07,0
26/10/2017,0,0.82,0,0.106956522,0,0.552608696,0,0.267391304,0,2.64E-14,5.24E-07,0,4.04E-07,0
26/10/2017,1,0.3,0,0.039130435,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
26/10/2017,2,0.27,0,0.035217391,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
26/10/2017,3,0.27,0,0.035217391,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
26/10/2017,4,0.23,0,0.03,0,0.155,0,0.075,0,1.34E-13,6.83E-07,0,5.31E-07,0
26/10/2017,5,0.23,0.040633,0.024700043,0.040633,0.127616891,0,0.061750109,0,8.34E-14,5.11E-07,0,3.94E-07,0
26/10/2017,6,0.21,0.296153,0.037095084,0.200828968,0.009171032,0.092737711,0,1.35E-13,0,0,5.10E-07,0,5.70E-07
26/10/2017,7,0.32,0.322742,0.03201482,0.242704951,0.077295049,0.080037049,0,2.58E-13,0,0,5.07E-07,0,5.58E-07
26/10/2017,8,0.3,0.505874,0.075816643,0.3,8.29E-14,0.189541607,0,3.76E-14,0,0,3.48E-07,0,3.35E-07
26/10/2017,9,0.41,0.614482,0.079097353,0.409334829,0.000665171,0.197743383,0,2.67E-14,0,0,2.26E-07,0,2.60E-07
26/10/2017,10,0.63,0.857599,0.105608401,0.587821702,0.042178298,0.264021002,0,2.38E-14,0,0,2.43E-07,0,2.71E-07
26/10/2017,11,0.53,0.641399,0.074045705,0.456284738,0.073715262,0.185114262,0,3.10E-14,0,0,2.41E-07,0,2.73E-07
26/10/2017,12,1.43,0.768563,0.086274391,0.768563,0.445751022,0,0.215685978,0,1.13E-13,1.20E-06,0,9.28E-07,0
26/10/2017,13,3.04,1.015908,0.238848943,1.015908,1.426969644,0,0.597122356,0,5.49E-26,0.066315141,0,0.057875032,0
26/10/2017,14,0.67,2.135879,0.492711107,0.67,5.46E-15,1.231777768,0,7.80E-15,0,0,2.99E-07,0,3.84E-07
26/10/2017,15,0.42,1.753286,0.442056214,0.42,1.48E-14,1.105140536,0,2.34E-14,0,0,8.54E-07,0,7.50E-07
26/10/2017,16,0.33,1.240345,0.303218036,0.33,4.35E-15,0.758045089,0,6.65E-15,0,0,2.52E-07,0,2.70E-07
26/10/2017,17,0.29,0.613538,0.113315786,0.29,3.92E-14,0.283289464,0,3.84E-14,0,0,4.33E-07,0,4.44E-07
26/10/2017,18,0.25,0.263671,0.027279541,0.195472148,0.054527852,0.068198852,0,1.17E-13,0,0,3.11E-07,0,3.76E-07
26/10/2017,19,0.73,0,0.095217391,0,0.491956522,0,0.238043478,0,5.13E-14,7.22E-07,0,5.65E-07,0
26/10/2017,20,1.84,0,0.225130572,0,1.277173571,0,0.562826429,0,4.22E-22,0.03918714,0,0.034199686,0
26/10/2017,21,1.8,0,0.222149807,0,1.244625482,0,0.555374518,0,5.96E-19,0.033292695,0,0.029055443,0
26/10/2017,22,1.37,0,0.178695652,0,0.92326087,0,0.44673913,0,2.12E-14,6.80E-07,0,5.21E-07,0
26/10/2017,23,1.17,0,0.152608696,0,0.788478261,0,0.381521739,0,4.26E-14,8.57E-07,0,6.61E-07,0
27/10/2017,0,0.93,0,0.121304348,0,0.62673913,0,0.30326087,0,7.38E-14,9.64E-07,0,7.40E-07,0
27/10/2017,1,1.64,0,0.210226751,0,1.114433123,0,0.525566877,0,7.91E-21,0.009714918,0,0.008478474,0
27/10/2017,2,1.58,0,0.205755604,0,1.065610989,0,0.514389011,0,9.54E-17,0.000873251,0,0.00076211,0
27/10/2017,3,0.68,0,0.088695652,0,0.45826087,0,0.22173913,0,7.13E-14,8.21E-07,0,6.42E-07,0
27/10/2017,4,0.3,0,0.039130435,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
27/10/2017,5,0.31,0.135605,0.022747174,0.135605,0.117527065,0,0.056867935,0,1.09E-13,5.63E-07,0,4.35E-07,0
27/10/2017,6,0.3,0.400723,0.048881083,0.276276132,0.023723868,0.122202708,0,1.93E-13,0,0,4.66E-07,0,4.96E-07
27/10/2017,7,0.29,0.651524,0.125525571,0.29,3.31E-14,0.313813929,0,3.54E-14,0,0,5.20E-07,0,5.09E-07
27/10/2017,8,0.33,1.213001,0.294428893,0.33,1.15E-14,0.736072232,0,1.75E-14,0,0,3.18E-07,0,4.70E-07
27/10/2017,9,0.58,0.972408,0.144774,0.58,1.53E-13,0.361935,0,6.65E-14,0,0,6.20E-07,0,6.32E-07
27/10/2017,10,0.79,2.823644,0.662055981,0.79,1.28E-26,1.655139952,0,2.69E-26,0,0,0.221773096,0,0.133063857
27/10/2017,11,1.11,2.849704,0.585688565,1.11,1.15E-14,1.464221413,0,3.46E-14,0,0,0.119707531,0,0.071824519
27/10/2017,12,1.02,1.753051,0.26840925,1.02,1.84E-14,0.671023125,0,9.41E-15,0,0,3.94E-07,0,3.76E-07
27/10/2017,13,0.27,2.873831,0.813131043,0.27,4.28E-18,2.032827608,0,7.13E-18,0,0,0.423685933,0,0.25421156
27/10/2017,14,0.27,2.522239,0.710625995,0.27,5.98E-27,1.776564987,0,1.02E-26,0,0,0.286687247,0,0.172012348
27/10/2017,15,0.21,2.038095,0.585219469,0.21,2.10E-20,1.463048672,0,3.20E-20,0,0,0.119080581,0,0.071448348
27/10/2017,16,0.25,1.359458,0.364647214,0.25,3.23E-15,0.911618036,0,5.42E-15,0,0,2.86E-07,0,2.84E-07
27/10/2017,17,0.31,0.646735,0.118200536,0.31,1.69E-14,0.295501339,0,1.62E-14,0,0,2.21E-07,0,2.76E-07
27/10/2017,18,0.52,0.224614,0.038528609,0.224614,0.199064478,0,0.096321522,0,9.96E-14,7.11E-07,0,5.51E-07,0
27/10/2017,19,1.05,0,0.136956522,0,0.707608696,0,0.342391304,0,1.87E-14,5.54E-07,0,4.26E-07,0
27/10/2017,20,0.51,0,0.066521739,0,0.343695652,0,0.166304348,0,9.48E-14,8.79E-07,0,6.87E-07,0
27/10/2017,21,0.4,0,0.052173913,0,0.269565217,0,0.130434783,0,9.36E-14,7.27E-07,0,5.71E-07,0
27/10/2017,22,0.29,0,0.037826087,0,0.195434783,0,0.094565217,0,9.60E-14,6.28E-07,0,4.83E-07,0
27/10/2017,23,1.1,0,0.143478261,0,0.741304348,0,0.358695652,0,8.04E-14,1.18E-06,0,9.02E-07,0
28/10/2017,0,0.67,0,0.087391304,0,0.451521739,0,0.218478261,0,7.63E-14,8.42E-07,0,6.59E-07,0
28/10/2017,1,0.3,0,0.039130435,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
28/10/2017,2,0.36,0,0.046956522,0,0.242608696,0,0.117391304,0,2.18E-13,1.07E-06,0,8.27E-07,0
28/10/2017,3,0.32,0,0.04173913,0,0.215652174,0,0.104347826,0,7.97E-14,5.84E-07,0,4.49E-07,0
28/10/2017,4,0.28,0,0.036521739,0,0.188695652,0,0.091304348,0,8.01E-14,5.70E-07,0,4.40E-07,0
28/10/2017,5,0.17,0.105907,0.008359957,0.105907,0.043193109,0,0.020899891,0,6.73E-13,8.46E-07,0,6.61E-07,0
28/10/2017,6,0.19,0.357124,0.059825571,0.19,7.26E-14,0.149563929,0,5.42E-14,0,0,2.69E-07,0,3.37E-07
28/10/2017,7,0.19,1.100818,0.298870071,0.19,2.11E-14,0.747175179,0,3.59E-14,0,0,7.24E-07,0,7.42E-07
28/10/2017,8,0.21,1.807972,0.518128155,0.21,2.41E-25,1.295320387,0,4.21E-25,0,0,0.029412588,0,0.017647553
28/10/2017,9,0.47,2.409665,0.625327376,0.47,4.36E-22,1.563318441,0,2.42E-22,0,0,0.172685069,0,0.103611041
28/10/2017,10,0.41,2.866696,0.77431614,0.41,1.10E-25,1.935790349,0,1.05E-25,0,0,0.371809553,0,0.223085732
28/10/2017,11,0.36,3.125462,0.862805,0.36,2.01E-19,2.157012501,0,3.22E-19,0,0,0.491121121,0,0.294672673
28/10/2017,12,1.02,3.111702,0.685688072,1.02,7.35E-24,1.714220179,0,9.61E-24,0,0,0.253357545,0,0.152014527
28/10/2017,13,0.36,2.930453,0.806023748,0.36,9.65E-17,2.01505937,0,1.59E-16,0,0,0.414186986,0,0.248512191
28/10/2017,14,0.35,2.561211,0.700996832,0.35,2.80E-17,1.75249208,0,7.71E-17,0,0,0.273817805,0,0.164290683
28/10/2017,15,0.37,1.996718,0.531173648,0.37,1.99E-23,1.327934119,0,3.60E-23,0,0,0.046847977,0,0.028108786
28/10/2017,16,0.26,1.34598,0.357422143,0.26,6.29E-15,0.893555357,0,1.05E-14,0,0,4.86E-07,0,4.65E-07
28/10/2017,17,0.44,0.633834,0.080173858,0.4271158,0.0128842,0.200434645,0,3.06E-14,0,0,2.34E-07,0,2.65E-07
28/10/2017,18,0.36,0.222287,0.017962565,0.222287,0.092806587,0,0.044906413,0,6.44E-13,1.23E-06,0,9.57E-07,0
28/10/2017,19,0.31,0,0.040434783,0,0.208913043,0,0.101086957,0,8.52E-14,5.97E-07,0,4.59E-07,0
28/10/2017,20,0.28,0,0.036521739,0,0.188695652,0,0.091304348,0,8.01E-14,5.70E-07,0,4.40E-07,0
28/10/2017,21,0.43,0,0.056086957,0,0.289782609,0,0.140217391,0,1.24E-13,8.81E-07,0,6.85E-07,0
28/10/2017,22,0.45,0,0.058695652,0,0.30326087,0,0.14673913,0,1.90E-13,1.14E-06,0,8.86E-07,0
28/10/2017,23,0.44,0,0.057391304,0,0.296521739,0,0.143478261,0,2.73E-13,1.35E-06,0,1.06E-06,0
29/10/2017,0,0.84,0,0.109565217,0,0.566086957,0,0.273913043,0,2.93E-14,5.61E-07,0,4.28E-07,0
29/10/2017,1,0.75,0,0.097826087,0,0.505434783,0,0.244565217,0,2.58E-14,5.13E-07,0,4.03E-07,0
29/10/2017,2,1.54,0,0.200869565,0,1.037826087,0,0.502173913,0,2.01E-14,6.22E-07,0,4.73E-07,0
29/10/2017,3,0.96,0,0.125217391,0,0.646956522,0,0.313043478,0,2.70E-14,5.99E-07,0,4.61E-07,0
29/10/2017,4,0.2,0,0.026086957,0,0.134782609,0,0.065217391,0,6.50E-13,1.38E-06,0,1.08E-06,0
29/10/2017,5,0.18,0.10458,0.009837391,0.10458,0.050826522,0,0.024593478,0,7.11E-13,9.22E-07,0,7.28E-07,0
29/10/2017,6,0.17,0.353157,0.064336179,0.17,7.22E-14,0.160840446,0,6.84E-14,0,0,3.54E-07,0,4.21E-07
29/10/2017,7,0.26,1.071671,0.269251393,0.26,2.91E-14,0.673128482,0,4.58E-14,0,0,7.29E-07,0,7.22E-07
29/10/2017,8,0.28,1.709974,0.4686345,0.28,3.11E-15,1.17158625,0,5.33E-15,0,0,4.35E-07,0,4.06E-07
29/10/2017,9,0.74,2.372724,0.543711851,0.74,1.07E-16,1.359279628,0,1.50E-16,0,0,0.063605371,0,0.038163222
29/10/2017,10,0.63,2.726422,0.675693894,0.63,1.99E-26,1.689234734,0,3.94E-26,0,0,0.240000258,0,0.144000155
29/10/2017,11,0.35,2.999766,0.828855547,0.35,3.29E-21,2.072138867,0,5.28E-21,0,0,0.444701839,0,0.266821103
29/10/2017,12,0.29,2.962934,0.833860799,0.29,4.66E-25,2.084651998,0,7.58E-25,0,0,0.451391392,0,0.270834835
29/10/2017,13,0.2,2.822307,0.816476819,0.2,8.66E-17,2.041192047,0,1.44E-16,0,0,0.428157585,0,0.256894551
29/10/2017,14,0.18,2.428756,0.706986633,0.18,1.78E-20,1.767466583,0,3.30E-20,0,0,0.281823215,0,0.169093929
29/10/2017,15,0.17,1.946977,0.569150066,0.17,9.19E-15,1.422875166,0,1.76E-14,0,0,0.097603716,0,0.05856223
29/10/2017,16,0.17,1.276703,0.36119025,0.17,4.29E-15,0.902975625,0,7.55E-15,0,0,3.23E-07,0,3.51E-07
29/10/2017,17,0.2,0.62127,0.141836786,0.2,6.26E-14,0.354591964,0,8.82E-14,0,0,6.47E-07,0,6.32E-07
29/10/2017,18,0.26,0.220482,0.006289637,0.211779447,0.03249646,0,0.015724093,0,1.77E-12,1.24E-06,0,9.60E-07,0
29/10/2017,19,0.51,0,0.066521739,0,0.343695652,0,0.166304348,0,9.48E-14,8.79E-07,0,6.87E-07,0
29/10/2017,20,0.56,0,0.073043478,0,0.377391304,0,0.182608696,0,7.91E-14,8.14E-07,0,6.30E-07,0
29/10/2017,21,0.61,0,0.079565217,0,0.411086957,0,0.198913043,0,7.71E-14,8.10E-07,0,6.32E-07,0
29/10/2017,22,0.52,0,0.067826087,0,0.350434783,0,0.169565217,0,8.97E-14,8.49E-07,0,6.61E-07,0
29/10/2017,23,0.32,0,0.04173913,0,0.215652174,0,0.104347826,0,7.97E-14,5.84E-07,0,4.49E-07,0
30/10/2017,0,1.05,0,0.136956522,0,0.707608696,0,0.342391304,0,1.87E-14,5.54E-07,0,4.26E-07,0
30/10/2017,1,0.33,0,0.043043478,0,0.222391304,0,0.107608696,0,6.52E-14,5.31E-07,0,4.09E-07,0
30/10/2017,2,0.29,0,0.037826087,0,0.195434783,0,0.094565217,0,9.60E-14,6.28E-07,0,4.83E-07,0
30/10/2017,3,0.3,0,0.039130435,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
30/10/2017,4,0.34,0,0.044347826,0,0.229130435,0,0.110869565,0,6.68E-14,5.46E-07,0,4.22E-07,0
30/10/2017,5,0.38,0.040849,0.044237087,0.040849,0.228558283,0,0.110592717,0,1.91E-13,1.02E-06,0,7.94E-07,0
30/10/2017,6,0.34,0.156567,0.023926043,0.156567,0.123617891,0,0.059815109,0,9.60E-14,5.29E-07,0,4.07E-07,0
30/10/2017,7,0.36,0.268113,0.012820934,0.261706171,0.066241494,0,0.032052336,0,4.81E-13,9.40E-07,0,7.37E-07,0
30/10/2017,8,0.44,0.494025,0.053906557,0.359258607,0.080741393,0.134766393,0,1.12E-13,0,0,5.45E-07,0,5.10E-07
30/10/2017,9,0.53,0.546554,0.055387672,0.40808482,0.12191518,0.13846918,0,7.82E-14,0,0,3.32E-07,0,3.44E-07
30/10/2017,10,0.31,0.45052,0.057213694,0.302802044,0.007197956,0.143034236,0,1.67E-13,0,0,4.41E-07,0,4.76E-07
30/10/2017,11,0.4,0.464435,0.05202,0.334385,0.065615,0.13005,0,9.52E-14,0,0,5.32E-07,0,4.74E-07
30/10/2017,12,0.33,0.477608,0.060541073,0.321397772,0.008602228,0.151352683,0,6.93E-14,0,0,4.20E-07,0,4.00E-07
30/10/2017,13,0.23,0.679944,0.152017714,0.23,2.03E-14,0.380044286,0,2.78E-14,0,0,4.30E-07,0,4.40E-07
30/10/2017,14,0.29,0.525683,0.085076679,0.29,5.79E-14,0.212691696,0,3.81E-14,0,0,3.79E-07,0,3.60E-07
30/10/2017,15,0.3,0.303546,0.03020577,0.228031574,0.071968426,0.075514426,0,1.24E-13,0,0,4.47E-07,0,3.82E-07
30/10/2017,16,0.28,0.428715,0.05680125,0.28,2.19E-12,0.142003125,0,1.95E-13,0,0,5.00E-07,0,5.69E-07
30/10/2017,17,0.43,0.337092,0.013450178,0.326881967,0.069492588,0,0.033625446,0,3.04E-13,7.29E-07,0,5.63E-07,0
30/10/2017,18,0.41,0.248278,0.021094174,0.248278,0.108986565,0,0.052735435,0,4.55E-13,1.14E-06,0,8.88E-07,0
30/10/2017,19,0.47,0,0.061304348,0,0.31673913,0,0.15326087,0,1.52E-13,1.03E-06,0,7.99E-07,0
30/10/2017,20,0.28,0,0.036521739,0,0.188695652,0,0.091304348,0,8.01E-14,5.70E-07,0,4.40E-07,0
30/10/2017,21,0.25,0,0.032608696,0,0.168478261,0,0.081521739,0,1.63E-13,7.79E-07,0,6.03E-07,0
30/10/2017,22,0.24,0,0.031304348,0,0.16173913,0,0.07826087,0,1.70E-13,7.88E-07,0,6.12E-07,0
30/10/2017,23,1.27,0,0.165652174,0,0.855869565,0,0.414130435,0,2.81E-14,7.21E-07,0,5.52E-07,0
31/10/2017,0,0.31,0,0.040434783,0,0.208913043,0,0.101086957,0,8.52E-14,5.97E-07,0,4.59E-07,0
31/10/2017,1,0.31,0,0.040434783,0,0.208913043,0,0.101086957,0,8.52E-14,5.97E-07,0,4.59E-07,0
31/10/2017,2,0.37,0,0.04826087,0,0.249347826,0,0.120652174,0,6.10E-14,5.67E-07,0,4.41E-07,0
31/10/2017,3,0.29,0,0.037826087,0,0.195434783,0,0.094565217,0,9.60E-14,6.28E-07,0,4.83E-07,0
31/10/2017,4,0.27,0,0.035217391,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
31/10/2017,5,0.23,0.041589,0.024575348,0.041589,0.12697263,0,0.06143837,0,8.23E-14,5.06E-07,0,3.90E-07,0
31/10/2017,6,2.74,0.196325,0.277567802,0.196325,1.849755494,0,0.693919506,0,5.94E-17,0.142881469,0,0.124696555,0
31/10/2017,7,2.41,0.415132,0.236671196,0.415132,1.40319001,0,0.59167799,0,2.68E-27,0.06200866,0,0.054116649,0
31/10/2017,8,3.3,1.219127,0.243080212,1.219127,1.473172471,0,0.607700529,0,7.70E-21,0.074682452,0,0.065177413,0
31/10/2017,9,2.21,1.165612,0.136224522,1.165612,0.703826696,0,0.340561304,0,2.30E-14,6.32E-07,0,4.82E-07,0
31/10/2017,10,1.85,1.325912,0.071626208,1.300865741,0.37006874,0,0.179065519,0,1.18E-13,1.08E-06,0,8.28E-07,0
31/10/2017,11,0.31,1.327816,0.337119429,0.31,2.28E-14,0.842798571,0,3.63E-14,0,0,5.47E-07,0,6.29E-07
31/10/2017,12,0.26,1.945232,0.545026138,0.26,1.38E-19,1.362565345,0,2.34E-19,0,0,0.065361924,0,0.039217154
31/10/2017,13,0.26,2.67882,0.758900382,0.26,8.26E-19,1.897250956,0,1.47E-18,0,0,0.35120629,0,0.210723774
31/10/2017,14,0.23,2.433608,0.695281666,0.23,3.87E-22,1.738204166,0,7.25E-22,0,0,0.266179448,0,0.159707669
31/10/2017,15,0.82,1.972894,0.396930214,0.82,7.09E-15,0.992325536,0,8.25E-15,0,0,1.99E-07,0,3.14E-07
31/10/2017,16,1.03,1.010266,0.009780037,0.955019717,0.050530191,0,0.024450092,0,3.37E-13,6.30E-07,0,4.87E-07,0
31/10/2017,17,3.38,0.702325,0.287553362,0.702325,1.958791594,0,0.718883406,0,1.22E-14,0.162627857,0,0.141929767,0
31/10/2017,18,2.01,0.237238,0.220120056,0.237238,1.22246186,0,0.55030014,0,4.71E-14,0.029278873,0,0.025552471,0
31/10/2017,19,1.74,0,0.217678661,0,1.195803347,0,0.544196653,0,7.70E-21,0.024451029,0,0.02133908,0
31/10/2017,20,2.91,0,0.304866013,0,2.147834967,0,0.762165033,0,6.96E-26,0.196863527,0,0.171808169,0
31/10/2017,21,0.41,0,0.053478261,0,0.276304348,0,0.133695652,0,9.39E-14,7.50E-07,0,5.84E-07,0
31/10/2017,22,0.52,0,0.067826087,0,0.350434783,0,0.169565217,0,8.97E-14,8.49E-07,0,6.61E-07,0
31/10/2017,23,0.42,0,0.054782609,0,0.283043478,0,0.136956522,0,3.20E-13,1.40E-06,0,1.09E-06,0
01/11/2017,0,2.59,0,0.2810199,0,1.88745025,0,0.70254975,0,2.01E-28,0.149707972,0,0.13065423,0
01/11/2017,1,0.43,0,0.056086957,0,0.289782609,0,0.140217391,0,1.24E-13,8.81E-07,0,6.85E-07,0
01/11/2017,2,0.33,0,0.043043478,0,0.222391304,0,0.107608696,0,6.52E-14,5.31E-07,0,4.09E-07,0
01/11/2017,3,0.31,0,0.040434783,0,0.208913043,0,0.101086957,0,8.52E-14,5.97E-07,0,4.59E-07,0
01/11/2017,4,0.3,0,0.039130435,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
01/11/2017,5,0.23,0.103092,0.016553217,0.103092,0.085524957,0,0.041383043,0,3.56E-13,8.57E-07,0,6.68E-07,0
01/11/2017,6,0.29,0.344745,0.039294098,0.246509754,0.043490246,0.098235246,0,8.82E-14,0,0,4.26E-07,0,3.75E-07
01/11/2017,7,0.42,1.07918,0.225379286,0.42,8.31E-15,0.563448214,0,1.03E-14,0,0,2.16E-07,0,2.45E-07
01/11/2017,8,0.33,1.783651,0.477852107,0.33,1.23E-14,1.194630268,0,2.07E-14,0,0,7.38E-07,0,7.62E-07
01/11/2017,9,0.45,2.382287,0.622593263,0.45,1.51E-17,1.556483158,0,2.44E-17,0,0,0.169030908,0,0.101418545
01/11/2017,10,0.34,2.84063,0.785084079,0.34,8.64E-22,1.962710198,0,1.65E-21,0,0,0.386200977,0,0.231720586
01/11/2017,11,0.35,2.997764,0.828271873,0.35,1.70E-21,2.070679682,0,2.73E-21,0,0,0.443921754,0,0.266353053
01/11/2017,12,0.33,2.966414,0.824379741,0.33,1.43E-22,2.060949353,0,2.31E-22,0,0,0.438719894,0,0.263231936
01/11/2017,13,1.21,2.815589,0.549503402,1.21,3.85E-15,1.373758504,0,4.17E-15,0,0,0.071345817,0,0.04280749
01/11/2017,14,0.3,2.520521,0.702253393,0.3,1.76E-20,1.755633482,0,3.27E-20,0,0,0.275497208,0,0.165298325
01/11/2017,15,0.23,1.995587,0.567578637,0.23,5.78E-17,1.418946591,0,9.33E-17,0,0,0.09550349,0,0.057302094
01/11/2017,16,0.18,1.054428,0.286851857,0.18,1.62E-14,0.717129643,0,2.75E-14,0,0,5.76E-07,0,5.90E-07
01/11/2017,17,0.31,0.696775,0.134284821,0.31,2.90E-14,0.335712054,0,3.11E-14,0,0,4.75E-07,0,4.67E-07
01/11/2017,18,0.4,0.221192,0.023322783,0.221192,0.120501043,0,0.058306957,0,4.36E-13,1.15E-06,0,8.95E-07,0
01/11/2017,19,0.3,0,0.039130435,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
01/11/2017,20,0.31,0,0.040434783,0,0.208913043,0,0.101086957,0,8.52E-14,5.97E-07,0,4.59E-07,0
01/11/2017,21,0.32,0,0.04173913,0,0.215652174,0,0.104347826,0,7.97E-14,5.84E-07,0,4.49E-07,0
01/11/2017,22,0.55,0,0.07173913,0,0.370652174,0,0.179347826,0,8.40E-14,8.37E-07,0,6.49E-07,0
01/11/2017,23,0.48,0,0.062608696,0,0.323478261,0,0.156521739,0,1.16E-13,9.20E-07,0,7.15E-07,0
02/11/2017,0,1.36,0,0.177391304,0,0.916521739,0,0.443478261,0,8.64E-14,1.37E-06,0,1.06E-06,0
02/11/2017,1,0.53,0,0.069130435,0,0.357173913,0,0.172826087,0,7.95E-14,8.04E-07,0,6.26E-07,0
02/11/2017,2,0.3,0,0.039130435,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
02/11/2017,3,0.28,0,0.036521739,0,0.188695652,0,0.091304348,0,8.01E-14,5.70E-07,0,4.40E-07,0
02/11/2017,4,0.32,0,0.04173913,0,0.215652174,0,0.104347826,0,7.97E-14,5.84E-07,0,4.49E-07,0
02/11/2017,5,0.3,0.141443,0.020681348,0.141443,0.10685363,0,0.05170337,0,1.15E-13,5.52E-07,0,4.25E-07,0
02/11/2017,6,0.36,0.335389,0.005377984,0.318768789,0.027786251,0,0.01344496,0,7.74E-13,7.44E-07,0,5.77E-07,0
02/11/2017,7,0.45,0.77482,0.118870714,0.45,6.29E-14,0.297176786,0,3.26E-14,0,0,5.09E-07,0,4.74E-07
02/11/2017,8,0.54,1.456234,0.311860929,0.54,1.76E-14,0.779652321,0,2.26E-14,0,0,5.11E-07,0,5.63E-07
02/11/2017,9,0.27,2.098652,0.587131132,0.27,1.21E-17,1.46782783,0,1.72E-17,0,0,0.121635532,0,0.072981319
02/11/2017,10,0.32,2.802969,0.779352004,0.32,9.55E-17,1.94838001,0,1.56E-16,0,0,0.37854002,0,0.227124012
02/11/2017,11,0.27,3.060111,0.867347954,0.27,1.43E-22,2.168369885,0,2.38E-22,0,0,0.49747229,0,0.298483374
02/11/2017,12,0.69,3.055949,0.756022537,0.69,1.95E-16,1.890056343,0,3.36E-16,0,0,0.347360031,0,0.208416018
02/11/2017,13,0.35,2.88409,0.795130735,0.35,8.04E-19,1.987826839,0,1.38E-18,0,0,0.399628401,0,0.239777041
02/11/2017,14,3.14,2.463969,0.097950572,2.389045618,0.506077953,0,0.244876429,0,5.56E-14,8.36E-07,0,6.30E-07,0
02/11/2017,15,0.47,2.015954,0.510542725,0.47,2.06E-17,1.276356813,0,3.22E-17,0,0,0.019274611,0,0.011564766
02/11/2017,16,0.38,1.287667,0.303964393,0.38,4.45E-15,0.759910982,0,6.53E-15,0,0,2.09E-07,0,2.43E-07
02/11/2017,17,0.43,0.627043,0.079752417,0.421027077,0.008972923,0.199381042,0,2.92E-14,0,0,2.28E-07,0,2.64E-07
02/11/2017,18,0.43,0.277708,0.020020012,0.276513239,0.10343673,0,0.050050031,0,2.41E-13,8.23E-07,0,6.44E-07,0
02/11/2017,19,0.45,0,0.058695652,0,0.30326087,0,0.14673913,0,1.90E-13,1.14E-06,0,8.86E-07,0
02/11/2017,20,0.5,0,0.065217391,0,0.336956522,0,0.163043478,0,9.90E-14,8.94E-07,0,7.00E-07,0
02/11/2017,21,0.37,0,0.04826087,0,0.249347826,0,0.120652174,0,6.10E-14,5.67E-07,0,4.41E-07,0
02/11/2017,22,1.59,0,0.206500795,0,1.073748011,0,0.516251989,0,7.05E-17,0.002346862,0,0.002048171,0
02/11/2017,23,1.58,0,0.205755604,0,1.065610989,0,0.514389011,0,9.54E-17,0.000873251,0,0.00076211,0
